user_id,user_type,device_type,os,timestamp,login_time_hour,typing_speed,keystroke_interval,mouse_speed,session_duration,actions_per_min,ip_change,label
user_020,employee,desktop,Linux,2026-01-08 19:16:27.201973,19,3.27,0.084,251.5,324.3,42,0,0
user_020,employee,laptop,Android,2026-01-08 19:16:27.201973,19,3.74,0.098,333.1,573.7,20,0,0
user_020,employee,desktop,Android,2026-01-08 19:16:27.201973,19,2.74,0.088,283.8,840.2,39,0,0
user_020,employee,laptop,Android,2026-01-08 19:16:27.201973,19,2.81,0.102,350.0,701.1,21,0,0
user_020,employee,mobile,iOS,2026-01-08 19:16:27.201973,19,18.39,0.01,0.0,28.0,274,0,1
user_020,employee,desktop,Android,2026-01-08 19:16:27.201973,19,3.0,0.09,223.1,824.2,26,1,0
user_020,employee,laptop,Linux,2026-01-08 19:16:27.201973,19,3.45,0.088,380.5,797.4,25,0,0
user_020,employee,desktop,Windows,2026-01-08 19:16:27.201973,19,3.98,0.137,339.0,477.0,31,1,0
user_020,employee,laptop,Windows,2026-01-08 19:16:27.201973,19,2.97,0.12,208.7,784.8,40,0,0
user_020,employee,desktop,Linux,2026-01-08 19:16:27.201973,19,11.08,0.019,1408.4,70.7,157,0,1
user_020,employee,desktop,iOS,2026-01-08 19:16:27.201973,19,7.77,0.053,801.9,145.1,114,0,1
user_020,employee,desktop,iOS,2026-01-08 19:16:27.201973,19,3.72,0.121,245.3,570.1,22,0,0
user_020,employee,laptop,Windows,2026-01-08 19:16:27.201973,19,3.16,0.133,219.8,649.3,30,1,0
user_020,employee,laptop,iOS,2026-01-08 19:16:27.201973,19,6.48,0.058,811.7,143.1,92,0,1
user_021,admin,laptop,Windows,2026-01-08 19:16:27.201973,19,3.02,0.092,329.1,834.1,24,1,0
user_021,admin,mobile,Linux,2026-01-08 19:16:27.201973,19,16.73,0.007,0.0,25.5,228,0,1
user_021,admin,laptop,Windows,2026-01-08 19:16:27.201973,19,11.89,0.01,1192.9,38.7,130,0,1
user_021,admin,mobile,iOS,2026-01-08 19:16:27.202978,19,3.35,0.122,272.9,648.1,39,0,0
user_021,admin,mobile,Linux,2026-01-08 19:16:27.202978,19,17.8,0.007,0.0,24.6,249,1,1
user_021,admin,laptop,iOS,2026-01-08 19:16:27.202978,19,2.06,0.115,392.8,359.6,23,1,0
user_021,admin,desktop,Linux,2026-01-08 19:16:27.202978,19,2.42,0.145,282.8,314.0,38,1,0
user_021,admin,desktop,iOS,2026-01-08 19:16:27.202978,19,8.02,0.054,686.8,180.3,96,0,1
user_021,admin,mobile,Windows,2026-01-08 19:16:27.202978,19,2.74,0.106,294.8,661.8,25,0,0
user_021,admin,laptop,iOS,2026-01-08 19:16:27.202978,19,3.65,0.149,257.7,391.0,34,1,0
user_021,admin,mobile,iOS,2026-01-08 19:16:27.202978,19,2.06,0.148,354.7,392.5,24,1,0
user_021,admin,mobile,Windows,2026-01-08 19:16:27.202978,19,7.21,0.056,828.6,180.6,118,0,1
user_021,admin,laptop,Windows,2026-01-08 19:16:27.202978,19,2.71,0.138,341.8,604.5,36,0,0
user_021,admin,mobile,Windows,2026-01-08 19:16:27.202978,19,18.39,0.009,0.0,26.7,210,1,1
user_021,admin,desktop,Windows,2026-01-08 19:16:27.202978,19,2.69,0.121,227.8,390.3,22,0,0
user_021,admin,laptop,iOS,2026-01-08 19:16:27.202978,19,3.63,0.095,356.5,828.2,22,0,0
user_021,admin,mobile,Linux,2026-01-08 19:16:27.202978,19,3.25,0.12,324.1,738.5,24,1,0
user_021,admin,desktop,Android,2026-01-08 19:16:27.202978,19,15.74,0.018,0.0,37.2,235,1,1
user_021,admin,mobile,Linux,2026-01-08 19:16:27.202978,19,15.66,0.014,0.0,31.7,297,1,1
user_021,admin,mobile,Linux,2026-01-08 19:16:27.202978,19,3.07,0.141,226.1,629.6,30,1,0
user_021,admin,mobile,Android,2026-01-08 19:16:27.202978,19,2.12,0.128,293.4,881.8,31,1,0
user_021,admin,laptop,iOS,2026-01-08 19:16:27.202978,19,3.9,0.116,218.7,818.1,39,1,0
user_021,admin,laptop,Linux,2026-01-08 19:16:27.202978,19,7.35,0.051,685.7,147.5,92,1,1
user_021,admin,mobile,Android,2026-01-08 19:16:27.202978,19,17.21,0.014,0.0,24.8,263,0,1
user_021,admin,mobile,iOS,2026-01-08 19:16:27.202978,19,3.15,0.141,396.1,566.1,37,1,0
user_022,admin,laptop,Linux,2026-01-08 19:16:27.202978,19,3.2,0.121,361.3,420.3,22,1,0
user_022,admin,desktop,Windows,2026-01-08 19:16:27.202978,19,15.55,0.018,0.0,29.2,280,1,1
user_022,admin,mobile,Linux,2026-01-08 19:16:27.202978,19,2.6,0.097,262.4,569.0,22,0,0
user_022,admin,desktop,Windows,2026-01-08 19:16:27.202978,19,17.55,0.014,0.0,32.0,230,0,1
user_022,admin,desktop,Linux,2026-01-08 19:16:27.202978,19,8.05,0.068,609.2,163.1,62,1,1
user_022,admin,laptop,Android,2026-01-08 19:16:27.202978,19,15.67,0.009,0.0,34.6,279,0,1
user_022,admin,mobile,Windows,2026-01-08 19:16:27.202978,19,16.67,0.016,0.0,38.7,229,1,1
user_022,admin,desktop,Linux,2026-01-08 19:16:27.202978,19,2.02,0.15,335.4,353.9,36,1,0
user_022,admin,desktop,Android,2026-01-08 19:16:27.202978,19,2.0,0.083,268.4,744.3,24,1,0
user_022,admin,desktop,Android,2026-01-08 19:16:27.202978,19,2.29,0.133,353.8,759.7,28,1,0
user_022,admin,desktop,iOS,2026-01-08 19:16:27.202978,19,19.23,0.014,0.0,24.6,222,1,1
user_022,admin,desktop,iOS,2026-01-08 19:16:27.202978,19,10.39,0.018,1203.6,40.9,194,1,1
user_022,admin,laptop,Android,2026-01-08 19:16:27.202978,19,2.22,0.137,389.5,303.7,21,1,0
user_022,admin,mobile,Linux,2026-01-08 19:16:27.202978,19,10.5,0.027,1340.9,50.0,136,0,1
user_022,admin,desktop,iOS,2026-01-08 19:16:27.202978,19,18.97,0.016,0.0,14.4,259,1,1
user_022,admin,laptop,Linux,2026-01-08 19:16:27.202978,19,7.84,0.06,663.3,113.7,93,1,1
user_022,admin,mobile,iOS,2026-01-08 19:16:27.202978,19,3.61,0.145,281.0,492.9,41,1,0
user_022,admin,laptop,iOS,2026-01-08 19:16:27.202978,19,17.38,0.008,0.0,39.4,229,1,1
user_022,admin,laptop,Linux,2026-01-08 19:16:27.202978,19,7.41,0.051,794.3,102.5,81,0,1
user_022,admin,laptop,Linux,2026-01-08 19:16:27.202978,19,3.44,0.141,290.8,674.9,23,0,0
user_022,admin,mobile,Windows,2026-01-08 19:16:27.202978,19,2.14,0.128,248.4,793.5,33,0,0
user_022,admin,desktop,Linux,2026-01-08 19:16:27.202978,19,3.61,0.119,304.0,850.1,32,0,0
user_022,admin,mobile,Linux,2026-01-08 19:16:27.202978,19,3.44,0.108,231.7,380.3,21,1,0
user_022,admin,desktop,iOS,2026-01-08 19:16:27.203968,19,3.26,0.084,349.7,361.6,34,1,0
user_022,admin,desktop,iOS,2026-01-08 19:16:27.203968,19,10.95,0.026,1357.5,73.7,157,0,1
user_023,student,laptop,Android,2026-01-08 19:16:27.203968,19,3.17,0.113,268.1,744.5,31,0,0
user_023,student,desktop,iOS,2026-01-08 19:16:27.203968,19,2.63,0.087,272.0,639.0,38,0,0
user_023,student,mobile,Linux,2026-01-08 19:16:27.203968,19,8.47,0.057,872.2,132.1,110,0,1
user_023,student,desktop,Android,2026-01-08 19:16:27.203968,19,8.64,0.051,889.2,93.9,96,1,1
user_023,student,laptop,Windows,2026-01-08 19:16:27.203968,19,15.21,0.013,0.0,29.0,259,1,1
user_023,student,laptop,Linux,2026-01-08 19:16:27.203968,19,3.41,0.08,233.4,825.3,40,0,0
user_023,student,mobile,Windows,2026-01-08 19:16:27.203968,19,15.91,0.009,0.0,38.5,210,0,1
user_023,student,laptop,iOS,2026-01-08 19:16:27.203968,19,3.41,0.101,221.1,680.6,38,0,0
user_023,student,desktop,Linux,2026-01-08 19:16:27.203968,19,4.0,0.087,299.7,600.2,26,0,0
user_023,student,laptop,Android,2026-01-08 19:16:27.203968,19,2.87,0.112,241.8,762.5,33,0,0
user_023,student,mobile,Linux,2026-01-08 19:16:27.203968,19,2.01,0.14,237.2,793.3,24,0,0
user_023,student,desktop,iOS,2026-01-08 19:16:27.203968,19,3.7,0.095,331.5,738.3,30,1,0
user_023,student,mobile,Android,2026-01-08 19:16:27.203968,19,13.24,0.026,1377.0,43.7,153,0,1
user_023,student,laptop,Windows,2026-01-08 19:16:27.203968,19,8.72,0.044,821.1,157.4,65,0,1
user_023,student,desktop,iOS,2026-01-08 19:16:27.203968,19,2.79,0.13,239.8,351.2,23,0,0
user_023,student,desktop,Linux,2026-01-08 19:16:27.203968,19,15.22,0.015,0.0,13.3,248,1,1
user_023,student,desktop,Android,2026-01-08 19:16:27.203968,19,3.03,0.099,367.1,445.1,33,1,0
user_023,student,mobile,Windows,2026-01-08 19:16:27.203968,19,3.82,0.139,341.9,548.2,33,1,0
user_023,student,laptop,Linux,2026-01-08 19:16:27.203968,19,12.46,0.018,1265.5,36.0,173,0,1
user_023,student,desktop,iOS,2026-01-08 19:16:27.203968,19,3.45,0.141,208.3,757.4,25,1,0
user_023,student,laptop,iOS,2026-01-08 19:16:27.203968,19,12.27,0.015,1109.9,71.4,177,1,1
user_023,student,desktop,iOS,2026-01-08 19:16:27.203968,19,17.88,0.006,0.0,34.2,246,1,1
user_023,student,desktop,iOS,2026-01-08 19:16:27.203968,19,5.48,0.048,605.3,121.0,112,0,1
user_023,student,laptop,Linux,2026-01-08 19:16:27.203968,19,3.48,0.096,328.4,300.8,31,0,0
user_023,student,mobile,iOS,2026-01-08 19:16:27.203968,19,11.5,0.023,1487.1,21.4,170,0,1
user_024,admin,laptop,Windows,2026-01-08 19:16:27.203968,19,3.8,0.135,356.1,424.3,27,0,0
user_024,admin,laptop,iOS,2026-01-08 19:16:27.203968,19,10.76,0.028,1355.1,34.8,148,1,1
user_024,admin,mobile,Linux,2026-01-08 19:16:27.203968,19,2.97,0.132,294.8,874.7,23,0,0
user_024,admin,laptop,iOS,2026-01-08 19:16:27.203968,19,8.77,0.064,897.4,157.4,109,0,1
user_024,admin,laptop,Windows,2026-01-08 19:16:27.203968,19,12.81,0.026,1102.5,28.4,190,1,1
user_024,admin,mobile,Android,2026-01-08 19:16:27.203968,19,3.24,0.135,315.7,889.0,30,1,0
user_024,admin,mobile,Linux,2026-01-08 19:16:27.203968,19,3.05,0.143,232.8,455.9,30,0,0
user_024,admin,mobile,Linux,2026-01-08 19:16:27.203968,19,2.69,0.144,258.1,834.1,44,1,0
user_024,admin,laptop,Linux,2026-01-08 19:16:27.203968,19,3.42,0.084,229.5,598.4,24,0,0
user_024,admin,laptop,iOS,2026-01-08 19:16:27.203968,19,5.92,0.041,724.7,143.6,97,1,1
user_024,admin,mobile,Android,2026-01-08 19:16:27.203968,19,2.48,0.115,335.9,672.5,24,1,0
user_024,admin,desktop,iOS,2026-01-08 19:16:27.203968,19,3.86,0.133,309.4,559.7,33,0,0
user_024,admin,mobile,Android,2026-01-08 19:16:27.203968,19,2.09,0.092,289.1,838.6,31,0,0
user_024,admin,laptop,iOS,2026-01-08 19:16:27.203968,19,3.35,0.09,399.0,812.3,37,1,0
user_024,admin,laptop,Linux,2026-01-08 19:16:27.203968,19,2.48,0.147,239.4,598.9,22,1,0
user_024,admin,desktop,Linux,2026-01-08 19:16:27.203968,19,2.81,0.147,304.5,455.7,31,1,0
user_024,admin,laptop,Android,2026-01-08 19:16:27.204965,19,2.87,0.122,214.6,307.8,41,1,0
user_024,admin,desktop,iOS,2026-01-08 19:16:27.204965,19,2.03,0.138,346.4,719.0,21,0,0
user_024,admin,laptop,iOS,2026-01-08 19:16:27.204965,19,2.79,0.147,393.4,397.0,27,1,0
user_024,admin,desktop,Linux,2026-01-08 19:16:27.204965,19,6.91,0.062,674.2,135.0,60,0,1
user_024,admin,desktop,Windows,2026-01-08 19:16:27.204965,19,3.56,0.147,352.7,661.8,41,1,0
user_024,admin,mobile,iOS,2026-01-08 19:16:27.204965,19,3.67,0.135,275.4,782.9,29,1,0
user_024,admin,mobile,iOS,2026-01-08 19:16:27.204965,19,2.09,0.137,235.6,737.3,42,1,0
user_024,admin,laptop,Linux,2026-01-08 19:16:27.204965,19,5.38,0.053,608.8,187.4,62,1,1
user_024,admin,desktop,iOS,2026-01-08 19:16:27.204965,19,2.0,0.143,230.8,851.7,42,1,0
user_025,student,desktop,iOS,2026-01-08 19:16:27.204965,19,3.99,0.083,352.2,681.3,36,1,0
user_025,student,desktop,iOS,2026-01-08 19:16:27.204965,19,2.18,0.082,211.5,646.3,26,0,0
user_025,student,laptop,Windows,2026-01-08 19:16:27.204965,19,2.71,0.135,250.2,644.3,39,0,0
user_025,student,desktop,Android,2026-01-08 19:16:27.204965,19,2.83,0.139,380.4,884.6,32,0,0
user_025,student,mobile,iOS,2026-01-08 19:16:27.204965,19,2.06,0.139,350.4,321.6,24,1,0
user_025,student,laptop,Windows,2026-01-08 19:16:27.204965,19,2.35,0.141,256.5,649.0,23,0,0
user_025,student,mobile,Linux,2026-01-08 19:16:27.204965,19,12.18,0.022,1258.3,70.4,145,1,1
user_025,student,laptop,Linux,2026-01-08 19:16:27.204965,19,2.29,0.11,380.8,540.6,27,1,0
user_025,student,laptop,Windows,2026-01-08 19:16:27.204965,19,3.53,0.138,377.8,422.8,37,1,0
user_025,student,mobile,Windows,2026-01-08 19:16:27.204965,19,3.18,0.093,266.3,319.7,26,0,0
user_025,student,laptop,iOS,2026-01-08 19:16:27.204965,19,3.27,0.106,259.0,604.2,22,0,0
user_025,student,laptop,iOS,2026-01-08 19:16:27.204965,19,2.82,0.137,367.2,716.2,23,0,0
user_025,student,desktop,iOS,2026-01-08 19:16:27.204965,19,3.54,0.126,230.3,578.0,44,1,0
user_025,student,mobile,Windows,2026-01-08 19:16:27.204965,19,10.23,0.016,1465.5,65.9,172,0,1
user_025,student,desktop,Windows,2026-01-08 19:16:27.204965,19,2.0,0.109,304.5,733.9,24,0,0
user_025,student,desktop,Linux,2026-01-08 19:16:27.204965,19,2.4,0.094,202.0,438.2,39,0,0
user_025,student,laptop,iOS,2026-01-08 19:16:27.204965,19,2.0,0.131,393.4,739.0,25,1,0
user_025,student,laptop,Linux,2026-01-08 19:16:27.204965,19,18.2,0.011,0.0,22.7,212,0,1
user_025,student,laptop,iOS,2026-01-08 19:16:27.204965,19,2.61,0.103,342.5,409.0,38,0,0
user_025,student,mobile,iOS,2026-01-08 19:16:27.204965,19,2.74,0.143,361.3,432.3,26,1,0
user_025,student,desktop,Linux,2026-01-08 19:16:27.204965,19,3.52,0.118,229.9,347.1,35,0,0
user_025,student,desktop,Windows,2026-01-08 19:16:27.204965,19,17.72,0.016,0.0,18.1,258,0,1
user_025,student,desktop,Linux,2026-01-08 19:16:27.204965,19,3.04,0.099,325.7,459.2,41,1,0
user_025,student,laptop,Windows,2026-01-08 19:16:27.204965,19,3.2,0.101,342.9,636.1,40,1,0
user_025,student,laptop,Android,2026-01-08 19:16:27.204965,19,3.56,0.13,234.4,859.8,36,1,0
user_026,admin,mobile,Android,2026-01-08 19:16:27.204965,19,3.66,0.129,342.9,852.6,25,1,0
user_026,admin,desktop,Linux,2026-01-08 19:16:27.204965,19,3.39,0.131,372.3,318.5,36,1,0
user_026,admin,desktop,Windows,2026-01-08 19:16:27.204965,19,2.1,0.09,242.7,887.1,39,0,0
user_026,admin,mobile,Android,2026-01-08 19:16:27.205965,19,3.71,0.129,345.4,561.2,34,0,0
user_026,admin,desktop,Linux,2026-01-08 19:16:27.205965,19,7.2,0.049,744.8,174.3,95,1,1
user_026,admin,mobile,iOS,2026-01-08 19:16:27.205965,19,3.47,0.107,205.0,374.6,39,1,0
user_026,admin,desktop,Linux,2026-01-08 19:16:27.205965,19,8.19,0.058,853.0,108.2,114,0,1
user_026,admin,mobile,Linux,2026-01-08 19:16:27.205965,19,3.41,0.137,309.3,624.4,36,1,0
user_026,admin,desktop,Windows,2026-01-08 19:16:27.205965,19,2.86,0.102,296.5,407.6,27,1,0
user_026,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,3.6,0.119,279.3,819.2,30,0,0
user_026,admin,desktop,iOS,2026-01-08 19:16:27.205965,19,2.31,0.102,258.0,789.8,43,1,0
user_026,admin,laptop,iOS,2026-01-08 19:16:27.205965,19,3.0,0.085,262.6,643.0,42,1,0
user_026,admin,desktop,Windows,2026-01-08 19:16:27.205965,19,8.33,0.067,603.6,99.5,75,0,1
user_026,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,15.93,0.005,0.0,19.2,252,1,1
user_026,admin,laptop,iOS,2026-01-08 19:16:27.205965,19,6.41,0.059,700.2,185.4,116,0,1
user_026,admin,laptop,Android,2026-01-08 19:16:27.205965,19,3.21,0.097,271.2,559.7,37,0,0
user_026,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,3.37,0.103,211.3,528.9,34,1,0
user_026,admin,desktop,Linux,2026-01-08 19:16:27.205965,19,8.93,0.064,820.0,103.9,82,1,1
user_026,admin,mobile,iOS,2026-01-08 19:16:27.205965,19,2.84,0.133,220.3,465.8,43,1,0
user_026,admin,mobile,iOS,2026-01-08 19:16:27.205965,19,2.86,0.149,213.5,407.6,29,0,0
user_026,admin,mobile,Linux,2026-01-08 19:16:27.205965,19,3.94,0.088,280.7,413.9,24,1,0
user_026,admin,desktop,iOS,2026-01-08 19:16:27.205965,19,3.16,0.094,303.9,458.6,26,0,0
user_026,admin,mobile,Linux,2026-01-08 19:16:27.205965,19,2.41,0.114,253.7,694.1,43,0,0
user_026,admin,desktop,Android,2026-01-08 19:16:27.205965,19,3.94,0.122,215.4,870.9,34,0,0
user_026,admin,desktop,Android,2026-01-08 19:16:27.205965,19,2.59,0.086,319.8,355.3,39,1,0
user_027,admin,desktop,Windows,2026-01-08 19:16:27.205965,19,17.77,0.015,0.0,39.0,221,0,1
user_027,admin,laptop,Windows,2026-01-08 19:16:27.205965,19,2.5,0.127,341.3,650.1,35,1,0
user_027,admin,mobile,Linux,2026-01-08 19:16:27.205965,19,3.05,0.097,200.4,868.0,23,0,0
user_027,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,5.42,0.045,883.4,192.7,81,1,1
user_027,admin,desktop,Android,2026-01-08 19:16:27.205965,19,2.01,0.134,325.0,330.3,44,1,0
user_027,admin,mobile,Windows,2026-01-08 19:16:27.205965,19,3.25,0.107,387.3,570.2,28,1,0
user_027,admin,laptop,Android,2026-01-08 19:16:27.205965,19,3.92,0.108,368.0,743.6,29,1,0
user_027,admin,laptop,Windows,2026-01-08 19:16:27.205965,19,2.43,0.127,299.6,496.2,41,0,0
user_027,admin,laptop,Android,2026-01-08 19:16:27.205965,19,3.78,0.086,361.4,455.2,34,0,0
user_027,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,2.87,0.131,201.8,437.5,43,1,0
user_027,admin,laptop,Android,2026-01-08 19:16:27.205965,19,3.09,0.127,340.2,354.8,32,1,0
user_027,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,2.4,0.141,347.7,317.7,34,1,0
user_027,admin,desktop,Windows,2026-01-08 19:16:27.205965,19,2.71,0.081,215.4,337.5,21,0,0
user_027,admin,laptop,Windows,2026-01-08 19:16:27.205965,19,12.29,0.025,1303.4,55.7,194,0,1
user_027,admin,mobile,iOS,2026-01-08 19:16:27.205965,19,2.74,0.103,377.0,596.1,38,1,0
user_027,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,11.42,0.026,1198.7,35.2,184,0,1
user_027,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,3.98,0.1,354.1,852.5,36,1,0
user_027,admin,laptop,Android,2026-01-08 19:16:27.205965,19,12.92,0.021,1134.4,74.9,147,0,1
user_027,admin,desktop,Linux,2026-01-08 19:16:27.205965,19,3.72,0.082,357.5,678.1,21,0,0
user_027,admin,laptop,Linux,2026-01-08 19:16:27.205965,19,2.5,0.129,285.5,621.0,23,1,0
user_027,admin,desktop,Windows,2026-01-08 19:16:27.205965,19,2.29,0.135,283.9,771.1,41,0,0
user_027,admin,mobile,Linux,2026-01-08 19:16:27.206960,19,17.99,0.008,0.0,25.1,285,0,1
user_027,admin,laptop,Windows,2026-01-08 19:16:27.206960,19,2.11,0.114,385.4,468.6,34,0,0
user_027,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,3.43,0.081,281.8,395.7,25,0,0
user_027,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,2.32,0.085,237.1,748.1,40,0,0
user_028,admin,mobile,Android,2026-01-08 19:16:27.206960,19,3.44,0.138,289.2,473.5,23,1,0
user_028,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,2.62,0.097,303.0,452.9,42,0,0
user_028,admin,desktop,Linux,2026-01-08 19:16:27.206960,19,3.49,0.085,374.5,484.7,32,0,0
user_028,admin,mobile,Linux,2026-01-08 19:16:27.206960,19,3.83,0.147,265.3,524.1,29,1,0
user_028,admin,mobile,Linux,2026-01-08 19:16:27.206960,19,2.54,0.096,263.7,346.6,28,1,0
user_028,admin,laptop,Linux,2026-01-08 19:16:27.206960,19,3.66,0.104,304.3,706.2,24,0,0
user_028,admin,mobile,Windows,2026-01-08 19:16:27.206960,19,3.68,0.14,349.7,308.0,44,1,0
user_028,admin,laptop,Android,2026-01-08 19:16:27.206960,19,2.59,0.112,282.2,530.9,33,0,0
user_028,admin,desktop,Windows,2026-01-08 19:16:27.206960,19,17.45,0.011,0.0,31.6,284,0,1
user_028,admin,desktop,Android,2026-01-08 19:16:27.206960,19,3.46,0.116,232.3,507.1,20,0,0
user_028,admin,desktop,Android,2026-01-08 19:16:27.206960,19,2.83,0.131,376.3,680.8,29,0,0
user_028,admin,desktop,Linux,2026-01-08 19:16:27.206960,19,3.16,0.088,242.4,447.2,30,1,0
user_028,admin,mobile,Linux,2026-01-08 19:16:27.206960,19,15.29,0.011,0.0,20.1,218,1,1
user_028,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,3.5,0.12,397.2,549.5,28,0,0
user_028,admin,mobile,Android,2026-01-08 19:16:27.206960,19,2.86,0.118,339.3,752.2,34,1,0
user_028,admin,desktop,iOS,2026-01-08 19:16:27.206960,19,5.81,0.05,764.0,155.8,60,1,1
user_028,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,3.07,0.088,321.1,385.7,26,0,0
user_028,admin,mobile,Windows,2026-01-08 19:16:27.206960,19,13.46,0.014,1195.9,60.7,168,1,1
user_028,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,18.86,0.019,0.0,10.5,264,1,1
user_028,admin,desktop,iOS,2026-01-08 19:16:27.206960,19,3.59,0.085,294.9,831.4,34,1,0
user_028,admin,mobile,Linux,2026-01-08 19:16:27.206960,19,2.44,0.13,376.3,734.1,41,1,0
user_028,admin,mobile,Linux,2026-01-08 19:16:27.206960,19,12.68,0.027,1410.7,32.2,199,0,1
user_028,admin,laptop,Windows,2026-01-08 19:16:27.206960,19,2.25,0.1,306.3,792.4,38,1,0
user_028,admin,desktop,Linux,2026-01-08 19:16:27.206960,19,2.81,0.114,202.7,532.7,33,0,0
user_028,admin,laptop,Windows,2026-01-08 19:16:27.206960,19,19.02,0.019,0.0,16.2,247,1,1
user_029,admin,laptop,Linux,2026-01-08 19:16:27.206960,19,2.08,0.114,236.3,880.8,27,0,0
user_029,admin,mobile,Windows,2026-01-08 19:16:27.206960,19,10.33,0.023,1037.1,50.8,185,0,1
user_029,admin,laptop,Android,2026-01-08 19:16:27.206960,19,3.98,0.096,388.5,492.7,29,0,0
user_029,admin,desktop,Android,2026-01-08 19:16:27.206960,19,2.44,0.105,274.5,521.7,42,0,0
user_029,admin,mobile,Android,2026-01-08 19:16:27.206960,19,2.93,0.131,331.3,857.6,30,1,0
user_029,admin,mobile,Android,2026-01-08 19:16:27.206960,19,16.9,0.017,0.0,21.2,248,0,1
user_029,admin,desktop,Android,2026-01-08 19:16:27.206960,19,3.26,0.087,220.7,339.9,35,0,0
user_029,admin,desktop,Linux,2026-01-08 19:16:27.206960,19,3.53,0.121,356.4,510.1,32,1,0
user_029,admin,mobile,Windows,2026-01-08 19:16:27.206960,19,7.71,0.063,604.4,154.5,78,0,1
user_029,admin,mobile,Windows,2026-01-08 19:16:27.206960,19,3.48,0.092,239.0,750.0,25,0,0
user_029,admin,laptop,Android,2026-01-08 19:16:27.206960,19,19.54,0.016,0.0,23.0,202,1,1
user_029,admin,mobile,Windows,2026-01-08 19:16:27.206960,19,3.55,0.14,308.3,484.1,29,1,0
user_029,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,17.07,0.016,0.0,16.1,215,1,1
user_029,admin,mobile,Android,2026-01-08 19:16:27.206960,19,16.57,0.009,0.0,35.8,258,0,1
user_029,admin,mobile,Linux,2026-01-08 19:16:27.206960,19,3.74,0.131,349.2,346.2,35,0,0
user_029,admin,mobile,iOS,2026-01-08 19:16:27.206960,19,3.39,0.107,364.4,875.1,37,0,0
user_029,admin,laptop,Android,2026-01-08 19:16:27.207960,19,2.86,0.118,306.7,863.4,22,1,0
user_029,admin,laptop,Windows,2026-01-08 19:16:27.207960,19,13.18,0.016,1134.8,47.8,147,1,1
user_029,admin,desktop,Android,2026-01-08 19:16:27.207960,19,16.39,0.015,0.0,17.9,206,0,1
user_029,admin,desktop,iOS,2026-01-08 19:16:27.207960,19,3.32,0.137,355.6,890.0,42,0,0
user_029,admin,desktop,Linux,2026-01-08 19:16:27.207960,19,3.57,0.134,349.6,559.4,20,0,0
user_029,admin,laptop,Windows,2026-01-08 19:16:27.207960,19,10.16,0.015,1016.8,73.3,140,0,1
user_029,admin,desktop,Windows,2026-01-08 19:16:27.207960,19,3.65,0.124,371.6,493.8,35,1,0
user_029,admin,desktop,iOS,2026-01-08 19:16:27.207960,19,14.49,0.028,1162.6,46.2,148,1,1
user_029,admin,desktop,Linux,2026-01-08 19:16:27.207960,19,7.67,0.043,824.4,149.2,92,1,1
user_030,employee,mobile,Android,2026-01-08 19:16:27.207960,19,2.13,0.087,399.8,860.1,30,0,0
user_030,employee,mobile,iOS,2026-01-08 19:16:27.207960,19,14.01,0.023,1002.9,54.3,154,1,1
user_030,employee,desktop,Windows,2026-01-08 19:16:27.207960,19,2.61,0.102,392.2,516.3,30,0,0
user_030,employee,desktop,iOS,2026-01-08 19:16:27.207960,19,3.57,0.12,262.6,487.3,35,0,0
user_030,employee,mobile,iOS,2026-01-08 19:16:27.207960,19,2.03,0.081,383.3,757.4,36,0,0
user_030,employee,laptop,Android,2026-01-08 19:16:27.207960,19,15.19,0.018,0.0,26.9,257,1,1
user_030,employee,desktop,Android,2026-01-08 19:16:27.207960,19,3.25,0.141,317.4,341.6,44,1,0
user_030,employee,mobile,Windows,2026-01-08 19:16:27.207960,19,3.28,0.131,335.2,647.3,30,0,0
user_030,employee,desktop,Windows,2026-01-08 19:16:27.207960,19,7.28,0.066,713.7,121.0,93,0,1
user_030,employee,laptop,iOS,2026-01-08 19:16:27.207960,19,7.11,0.046,898.7,139.3,71,1,1
user_030,employee,desktop,Android,2026-01-08 19:16:27.207960,19,3.72,0.112,388.0,332.0,33,0,0
user_030,employee,laptop,Android,2026-01-08 19:16:27.207960,19,2.91,0.127,335.5,366.0,37,0,0
user_030,employee,desktop,Android,2026-01-08 19:16:27.207960,19,14.63,0.023,1027.2,61.8,178,0,1
user_030,employee,laptop,Linux,2026-01-08 19:16:27.207960,19,18.24,0.009,0.0,32.4,282,0,1
user_030,employee,laptop,iOS,2026-01-08 19:16:27.207960,19,3.62,0.109,240.8,573.1,41,0,0
